game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.strikeZoneWidth,pitchData.strikeZoneDepth,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,isSubstitution,isBaseRunningPlay,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link
788107,2026-03-08,0,2026-03-08T02:23:29.849Z,2026-03-08T02:23:33.420Z,TRUE,pitch,928cabda-9769-3068-8eb9-622e6639d1d5,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,1,NA,NA,2.987,1.508,NA,90.39,173.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,atBat,Pop Out,field_out,Noah Mendlinger pops out to third baseman Maikel Garcia in foul territory.,0,2,10,64,top,8,2026-03-08T02:23:28.871Z,2026-03-08T02:24:47.512Z,TRUE,FALSE,FALSE,TRUE,0,2,2,2,702331,Noah Mendlinger,/api/v1/people/702331,L,Left,672582,Angel Zerpa,/api/v1/people/672582,L,Left,vs_LHP,vs_LHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,Venezuela,false,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,95,86.1,6,0.62,0.3981,5.4969,33.3903,-23.8552,7.057,4.3496,0.6981,2.4002,-7.2704,-138.075,-2.8192,2.4603,50.0046,5.0561,13.502,25.2,6,24,2063,131,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-23.2,7.4,-11,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,1,2026-03-08T02:22:58.533Z,2026-03-08T02:23:09.464Z,TRUE,pitch,39fb9cd2-695f-339d-8942-988083fad7fd,1,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",0,0,0,NA,NA,3.21,1.62,NA,140,170.54,popup,medium,3,147.02,184.52,NA,NA,NA,NA,NA,NA,NA,NA,63,atBat,Pop Out,field_out,Jake Gelof pops out to first baseman Luis Arraez in foul territory.,0,2,10,63,top,8,2026-03-08T02:22:56.297Z,2026-03-08T02:23:09.464Z,TRUE,FALSE,FALSE,TRUE,0,0,0,1,695372,Jake Gelof,/api/v1/people/695372,R,Right,672582,Angel Zerpa,/api/v1/people/672582,L,Left,vs_LHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,Venezuela,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.5,86.4,4,0.9,0.3969,5.522,33.849,-17.1824,6.1302,7.7907,-0.6034,2.5274,-10.2324,-138.5513,-3.9924,2.3582,50.005,5.1512,11.8007,27.6,4.8,24,2038,139,92.2,78,69,NA,NA,NA,TRUE,17,8.5,-17,13.3,-8.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,0,2026-03-08T02:21:35.856Z,2026-03-08T02:22:58.533Z,FALSE,action,NA,NA,Pitching Change: Angel Zerpa replaces Ricardo Sánchez.,Pitching Substitution,2,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672582,/api/v1/people/672582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,63,atBat,Pop Out,field_out,Jake Gelof pops out to first baseman Luis Arraez in foul territory.,0,2,10,63,top,8,2026-03-08T02:22:56.297Z,2026-03-08T02:23:09.464Z,TRUE,FALSE,FALSE,TRUE,0,0,0,1,695372,Jake Gelof,/api/v1/people/695372,R,Right,672582,Angel Zerpa,/api/v1/people/672582,L,Left,vs_LHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,Venezuela,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,2,2026-03-08T02:20:04.523Z,2026-03-08T02:20:14.049Z,TRUE,pitch,f98b196a-f849-352d-b27f-af2be1cf8b1f,2,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",1,0,2,NA,NA,3.201,1.615,NA,110.09,182.93,ground_ball,medium,5,97.67,175.34,NA,NA,NA,NA,NA,NA,NA,NA,62,atBat,Groundout,field_out,"Ronald Acuña Jr. grounds out, third baseman Jake Gelof to first baseman Spencer Horwitz.",0,2,10,62,bottom,7,2026-03-08T02:19:41.800Z,2026-03-08T02:20:14.049Z,TRUE,FALSE,FALSE,TRUE,0,1,0,3,660670,Ronald Acuña Jr.,/api/v1/people/660670,R,Right,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,NA,NA,"rgba(153, 171, 0, 1.0)",KC,Knuckle Curve,85.7,79.3,8,0.87,0.4376,5.7486,23.3084,-33.3233,2.2633,-0.7239,0.1813,2.0686,-6.6621,-124.8122,-0.7792,2.582,50.002,5.1105,3.5988,4.8,8.4,24,2339,318,61,-36,4,NA,NA,NA,TRUE,17,8.5,-38.2,-1.2,-2.6,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,1,2026-03-08T02:19:44.049Z,2026-03-08T02:19:48.229Z,TRUE,pitch,5b05a0b9-b36d-3263-b54f-8defd566d0d3,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.201,1.615,NA,148.24,231.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,atBat,Groundout,field_out,"Ronald Acuña Jr. grounds out, third baseman Jake Gelof to first baseman Spencer Horwitz.",0,2,10,62,bottom,7,2026-03-08T02:19:41.800Z,2026-03-08T02:20:14.049Z,TRUE,FALSE,FALSE,TRUE,0,1,0,3,660670,Ronald Acuña Jr.,/api/v1/people/660670,R,Right,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,NA,NA,"rgba(153, 171, 0, 1.0)",KC,Knuckle Curve,89.2,80.9,13,0.8,0.4262,5.5268,31.4218,-29.1643,1.0655,1.8112,-0.8197,0.2813,-7.9566,-129.3758,-7.0659,2.1808,50.0049,5.3368,1.7742,0,7.2,24,2557,39,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-33.5,1.6,0.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,0,2026-03-08T02:19:34.727Z,2026-03-08T02:19:44.049Z,FALSE,action,NA,NA,Mound Visit.,Mound Visit,2,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mound_visit,NA,NA,NA,NA,NA,NA,62,atBat,Groundout,field_out,"Ronald Acuña Jr. grounds out, third baseman Jake Gelof to first baseman Spencer Horwitz.",0,2,10,62,bottom,7,2026-03-08T02:19:41.800Z,2026-03-08T02:20:14.049Z,TRUE,FALSE,FALSE,TRUE,0,1,0,3,660670,Ronald Acuña Jr.,/api/v1/people/660670,R,Right,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,2,2026-03-08T02:18:15.459Z,2026-03-08T02:18:29.181Z,TRUE,pitch,76b0b5ce-8733-3cc6-91b8-2af7532d4f7f,3,"In play, no out",NA,NA,NA,NA,FALSE,D,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,D,"In play, no out",1,1,2,NA,NA,3.219,1.625,NA,146.55,168.59,ground_ball,medium,5,61.45,148.39,NA,NA,NA,NA,NA,NA,NA,NA,61,atBat,Single,single,"Ezequiel Tovar singles on a ground ball to shortstop Cole Carrigg, deflected by third baseman Jake Gelof. Javier Sanoja to 3rd. Ezequiel Tovar to 2nd.",0,2,10,61,bottom,7,2026-03-08T02:17:34.372Z,2026-03-08T02:18:29.181Z,TRUE,FALSE,FALSE,FALSE,33,1,1,2,678662,Ezequiel Tovar,/api/v1/people/678662,R,Right,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_RHB,RISP,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,true,NA,"rgba(153, 171, 0, 1.0)",KC,Knuckle Curve,86.9,79.1,4,0.89,0.4353,5.6005,27.8469,-33.022,2.1661,-0.5312,-0.7752,2.5995,-8.5528,-126.2482,-0.1887,2.3882,50.0029,5.3534,3.4672,2.4,8.4,24,2492,30,91.9,4,75,NA,NA,NA,FALSE,17,8.5,-37.3,-0.7,-1.8,NA,NA,FALSE,FALSE,NA,NA,NA,691594,Javier Sanoja,/api/v1/people/691594,678662,Ezequiel Tovar,/api/v1/people/678662
788107,2026-03-08,1,2026-03-08T02:17:58.160Z,2026-03-08T02:18:01.978Z,TRUE,pitch,e27c631f-c4b1-32a9-b35b-f29bdc762847,2,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,1,1,2,NA,NA,3.219,1.625,NA,143.48,155.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,atBat,Single,single,"Ezequiel Tovar singles on a ground ball to shortstop Cole Carrigg, deflected by third baseman Jake Gelof. Javier Sanoja to 3rd. Ezequiel Tovar to 2nd.",0,2,10,61,bottom,7,2026-03-08T02:17:34.372Z,2026-03-08T02:18:29.181Z,TRUE,FALSE,FALSE,FALSE,33,1,1,2,678662,Ezequiel Tovar,/api/v1/people/678662,R,Right,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_RHB,RISP,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(153, 171, 0, 1.0)",KC,Knuckle Curve,87.6,80,1,0.87,0.4307,5.594,27.1341,-31.579,0.9213,0.3666,-0.6946,3.0855,-8.2149,-127.3786,0.9133,2.4582,50.0059,5.2268,1.5099,0,7.2,24,2483,59,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-34.7,1.1,0.2,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,0,2026-03-08T02:17:41.643Z,2026-03-08T02:17:45.698Z,TRUE,pitch,7c78ab2c-f0a9-3aa9-8da6-81f0d2428164,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.219,1.625,NA,77.34,155.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,atBat,Single,single,"Ezequiel Tovar singles on a ground ball to shortstop Cole Carrigg, deflected by third baseman Jake Gelof. Javier Sanoja to 3rd. Ezequiel Tovar to 2nd.",0,2,10,61,bottom,7,2026-03-08T02:17:34.372Z,2026-03-08T02:18:29.181Z,TRUE,FALSE,FALSE,FALSE,33,1,1,2,678662,Ezequiel Tovar,/api/v1/people/678662,R,Right,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_RHB,RISP,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(153, 171, 0, 1.0)",KC,Knuckle Curve,86.9,79.4,12,0.9,0.4339,5.6684,26.8019,-32.5228,0.1686,-0.2168,1.0404,3.0864,-3.8356,-126.4506,0.6264,2.5577,50.003,5.4535,0.2727,1.2,8.4,24,2395,341,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-36.4,0,0.6,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,1,2026-03-08T02:16:48.890Z,2026-03-08T02:16:59.898Z,TRUE,pitch,4101940d-6e9a-31de-8045-fe598ca3fd2b,2,"In play, no out",NA,NA,NA,NA,FALSE,D,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,D,"In play, no out",1,0,2,NA,NA,2.995,1.512,NA,119.92,160.54,ground_ball,medium,8,116.71,110.45,NA,NA,NA,NA,NA,NA,NA,NA,60,atBat,Single,single,Javier Sanoja singles on a ground ball to center fielder Harrison Bader.,0,2,10,60,bottom,7,2026-03-08T02:16:32.716Z,2026-03-08T02:16:59.898Z,TRUE,FALSE,FALSE,FALSE,33,1,0,2,691594,Javier Sanoja,/api/v1/people/691594,R,Right,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_RHB,Men_On,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,true,NA,"rgba(153, 171, 0, 1.0)",KC,Knuckle Curve,84.9,77.5,2,0.9,0.4446,5.6498,25.626,-32.2693,1.1912,-0.0633,-0.0765,2.8977,-6.607,-123.418,0.9916,2.4858,50.0027,5.2183,1.8307,1.2,8.4,24,2498,332,95.7,0,51,NA,NA,NA,FALSE,17,8.5,-37.8,0.4,-0.6,NA,NA,FALSE,FALSE,691594,Javier Sanoja,/api/v1/people/691594,NA,NA,NA,NA,NA,NA
788107,2026-03-08,0,2026-03-08T02:16:34.696Z,2026-03-08T02:16:38.182Z,TRUE,pitch,6741f8db-f36e-3de7-a166-79b73f118a58,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,2.995,1.512,NA,160.4,169.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,atBat,Single,single,Javier Sanoja singles on a ground ball to center fielder Harrison Bader.,0,2,10,60,bottom,7,2026-03-08T02:16:32.716Z,2026-03-08T02:16:59.898Z,TRUE,FALSE,FALSE,FALSE,33,1,0,2,691594,Javier Sanoja,/api/v1/people/691594,R,Right,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_RHB,Men_On,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,91.3,83,11,0.91,0.4147,5.5118,30.3295,-30.6169,9.4592,0.8795,-1.1386,2.5697,-11.422,-132.4649,-1.6957,2.0158,50.0003,5.473,16.6795,24,8.4,24,2334,121,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-31.8,1.4,-14.4,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,2,2026-03-08T02:16:07.391Z,2026-03-08T02:16:11.524Z,TRUE,pitch,6344503e-5e8b-3a71-a4b2-349c48d73007,3,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,0,3,1,NA,NA,3.13,1.579,NA,66.12,195.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,atBat,Strikeout,strikeout,Gleyber Torres strikes out swinging.,0,2,10,59,bottom,7,2026-03-08T02:15:34.244Z,2026-03-08T02:16:11.524Z,TRUE,FALSE,FALSE,TRUE,14,0,3,2,650402,Gleyber Torres,/api/v1/people/650402,R,Right,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,true,NA,"rgba(153, 171, 0, 1.0)",KC,Knuckle Curve,84.5,77.3,14,0.9,0.4464,5.6808,25.655,-33.1244,0.3438,-0.6274,1.3349,1.6173,-3.4191,-122.9674,-1.362,2.7019,50.0006,5.003,0.524,0,8.4,24,2364,13,NA,NA,NA,NA,NA,NA,TRUE,17,8.5,-39.7,-1.2,0.2,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,1,2026-03-08T02:15:52.500Z,2026-03-08T02:15:56.053Z,TRUE,pitch,fd334cbd-72a9-31d2-a2a3-7d2bdbb752f8,2,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,0,2,1,NA,NA,3.13,1.579,NA,98.9,163.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,atBat,Strikeout,strikeout,Gleyber Torres strikes out swinging.,0,2,10,59,bottom,7,2026-03-08T02:15:34.244Z,2026-03-08T02:16:11.524Z,TRUE,FALSE,FALSE,TRUE,14,0,3,2,650402,Gleyber Torres,/api/v1/people/650402,R,Right,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,92.7,84.2,3,0.91,0.4081,5.5571,32.0139,-32.5145,10.1957,-0.1879,0.4749,2.7719,-7.4904,-134.7323,-1.5294,1.9805,50.003,5.6665,18.5569,27.6,8.4,24,2353,123,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-32.6,-0.5,-16.7,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,0,2026-03-08T02:15:35.850Z,2026-03-08T02:15:40.504Z,TRUE,pitch,5f5de758-e65b-34b9-9ebf-1e343e19eee5,1,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,0,1,1,NA,NA,3.13,1.579,NA,116.57,187.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,atBat,Strikeout,strikeout,Gleyber Torres strikes out swinging.,0,2,10,59,bottom,7,2026-03-08T02:15:34.244Z,2026-03-08T02:16:11.524Z,TRUE,FALSE,FALSE,TRUE,14,0,3,2,650402,Gleyber Torres,/api/v1/people/650402,R,Right,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(153, 171, 0, 1.0)",KC,Knuckle Curve,87.1,79.3,8,0.89,0.4342,5.7147,28.3127,-30.3437,1.5766,1.1381,0.0112,1.9099,-6.5321,-126.6466,-2.0557,2.4304,50.0023,5.1831,2.5354,2.4,7.2,24,2530,13,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-34.6,1.8,-1.2,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,4,2026-03-08T02:15:03.116Z,2026-03-08T02:15:11.616Z,TRUE,pitch,f662e09f-f193-3dff-a7ab-87fd4946f35c,5,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",2,2,0,NA,NA,3.117,1.573,NA,113.71,170.61,line_drive,medium,7,84.18,105.15,NA,NA,NA,NA,NA,NA,NA,NA,58,atBat,Lineout,field_out,Wilyer Abreu lines out to left fielder Zach Levenson.,0,2,10,58,bottom,7,2026-03-08T02:14:02.253Z,2026-03-08T02:15:11.616Z,TRUE,FALSE,FALSE,TRUE,0,2,2,1,677800,Wilyer Abreu,/api/v1/people/677800,L,Left,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_LHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,true,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,90.1,82,5,0.91,0.4196,5.6069,29.5823,-30.8958,8.1998,0.7407,0.0862,2.525,-7.8078,-130.9068,-1.6524,2.053,50.0021,5.4939,14.1238,21.6,8.4,24,2317,115,89.4,17,258,NA,NA,NA,TRUE,17,8.5,-32.8,1.2,-13,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,3,2026-03-08T02:14:47.441Z,2026-03-08T02:14:51.043Z,TRUE,pitch,ab79b749-8c41-3076-b7db-6e47a2957f92,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,2,0,NA,NA,3.117,1.573,NA,172.26,227.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,atBat,Lineout,field_out,Wilyer Abreu lines out to left fielder Zach Levenson.,0,2,10,58,bottom,7,2026-03-08T02:14:02.253Z,2026-03-08T02:15:11.616Z,TRUE,FALSE,FALSE,TRUE,0,2,2,1,677800,Wilyer Abreu,/api/v1/people/677800,L,Left,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_LHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(153, 171, 0, 1.0)",KC,Knuckle Curve,87,80.1,13,0.89,0.434,5.7533,26.4181,-30.4621,2.3229,1.0608,-1.4498,0.4141,-8.811,-126.3527,-6.4455,1.7849,50.0016,5.4545,3.7455,3.6,8.4,24,2387,69,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-35.8,0.6,-2.2,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,2,2026-03-08T02:14:31.262Z,2026-03-08T02:14:34.779Z,TRUE,pitch,dfceb13f-5e9e-3924-8ba0-2e9cf4353494,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,2,0,NA,NA,3.117,1.573,NA,39.58,192.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,atBat,Lineout,field_out,Wilyer Abreu lines out to left fielder Zach Levenson.,0,2,10,58,bottom,7,2026-03-08T02:14:02.253Z,2026-03-08T02:15:11.616Z,TRUE,FALSE,FALSE,TRUE,0,2,2,1,677800,Wilyer Abreu,/api/v1/people/677800,L,Left,641739,Rob Kaminsky,/api/v1/people/641739,L,Left,vs_LHP,vs_LHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(153, 171, 0, 1.0)",KC,Knuckle Curve,87.1,79.3,14,0.89,0.4339,5.7097,28.5392,-30.7414,0.8123,0.8923,2.031,1.7007,-1.8787,-126.7566,-2.4539,2.6799,50.0054,5.1628,1.3079,1.2,8.4,24,2332,75,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-35,1.2,-1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
