game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.strikeZoneWidth,pitchData.strikeZoneDepth,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,details.violation.type,details.violation.description,details.violation.player.id,details.violation.player.fullName,isSubstitution,details.disengagementNum,replacedPlayer.id,replacedPlayer.link,isBaseRunningPlay,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link
788136,2026-03-06,6,2026-03-07T02:06:06.148Z,2026-03-07T02:06:10.079Z,TRUE,pitch,c59db814-68d8-34ae-8a2b-c760f8501a33,7,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,3,3,2,NA,NA,3.11,1.57,NA,93.86,176.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Strikeout,strikeout,Michael Arroyo strikes out swinging.,0,5,0,73,bottom,9,2026-03-07T02:03:37.912Z,2026-03-07T02:06:10.079Z,TRUE,FALSE,FALSE,TRUE,14,3,3,3,703197,Michael Arroyo,/api/v1/people/703197,R,Right,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_RHB,Empty,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,true,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,88.1,80.8,6,0.91,0.4273,6.7792,26.8767,-28.3603,0.4488,2.2936,0.6072,2.2971,6.4026,-128.2484,-1.3441,-1.9815,50.0043,5.043,0.7452,3.6,7.2,24,2312,173,NA,NA,NA,NA,NA,NA,TRUE,17,8.5,-31.2,4.1,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,5,2026-03-07T02:05:34.766Z,2026-03-07T02:05:46.846Z,TRUE,pitch,9fbe2e28-61c3-33d6-9758-c1bff852ba44,6,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,3,2,2,NA,NA,3.11,1.57,NA,92.55,144.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Strikeout,strikeout,Michael Arroyo strikes out swinging.,0,5,0,73,bottom,9,2026-03-07T02:03:37.912Z,2026-03-07T02:06:10.079Z,TRUE,FALSE,FALSE,TRUE,14,3,3,3,703197,Michael Arroyo,/api/v1/people/703197,R,Right,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_RHB,Empty,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,97,88.4,12,0.91,0.3887,6.9847,32.0444,-13.0304,-6.083,9.5228,0.6413,3.4936,9.5582,-140.9088,-1.1015,-2.0046,50.0066,4.7316,-12.2347,37.2,3.6,24,2445,226,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-12,17.2,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,4,2026-03-07T02:05:17.441Z,2026-03-07T02:05:22.368Z,TRUE,pitch,9706ebc9-7a1a-38b1-adf6-eada3c7ea9c6,5,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,2,2,NA,NA,3.11,1.57,NA,56.48,161.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Strikeout,strikeout,Michael Arroyo strikes out swinging.,0,5,0,73,bottom,9,2026-03-07T02:03:37.912Z,2026-03-07T02:06:10.079Z,TRUE,FALSE,FALSE,TRUE,14,3,3,3,703197,Michael Arroyo,/api/v1/people/703197,R,Right,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_RHB,Empty,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,97.2,88.4,12,0.91,0.3887,6.788,32.5871,-13.8128,-6.1768,9.1354,1.5877,2.8616,11.7374,-141.0019,-2.7042,-1.8298,50.0036,4.7264,-12.4171,33.6,3.6,24,2417,227,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-13.1,16.1,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,3,2026-03-07T02:05:04.634Z,2026-03-07T02:05:08.506Z,TRUE,pitch,490bb942-a518-3439-a831-7753f46360b5,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,2,2,NA,NA,3.11,1.57,NA,49.5,136.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Strikeout,strikeout,Michael Arroyo strikes out swinging.,0,5,0,73,bottom,9,2026-03-07T02:03:37.912Z,2026-03-07T02:06:10.079Z,TRUE,FALSE,FALSE,TRUE,14,3,3,3,703197,Michael Arroyo,/api/v1/people/703197,R,Right,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_RHB,Empty,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,97.5,88.6,12,0.91,0.3878,6.9965,33.1033,-15.147,-6.6557,8.4337,1.7707,3.7941,12.4954,-141.4111,0.1289,-1.8464,50.006,4.7218,-13.4433,34.8,3.6,24,2360,230,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-13.6,15.5,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,2,2026-03-07T02:04:44.357Z,2026-03-07T02:04:47.462Z,TRUE,pitch,2806c19a-2de3-3e2a-88ad-63a8d5c069bb,3,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,1,2,2,NA,NA,3.11,1.57,NA,86.55,178.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Strikeout,strikeout,Michael Arroyo strikes out swinging.,0,5,0,73,bottom,9,2026-03-07T02:03:37.912Z,2026-03-07T02:06:10.079Z,TRUE,FALSE,FALSE,TRUE,14,3,3,3,703197,Michael Arroyo,/api/v1/people/703197,R,Right,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_RHB,Empty,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,88.8,82.1,14,0.91,0.4223,6.78,24.6689,-27.6263,0.0849,2.6658,0.7987,2.2468,6.7371,-129.2465,-1.819,-1.843,50.0054,5.0631,0.1433,2.4,7.2,24,2270,173,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-29.8,4.7,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,1,2026-03-07T02:03:52.673Z,2026-03-07T02:03:58.874Z,TRUE,pitch,525c74bd-44e9-3150-b59e-8caa1f6d8d46,2,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,1,1,2,NA,NA,3.11,1.57,NA,99.22,158.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Strikeout,strikeout,Michael Arroyo strikes out swinging.,0,5,0,73,bottom,9,2026-03-07T02:03:37.912Z,2026-03-07T02:06:10.079Z,TRUE,FALSE,FALSE,TRUE,14,3,3,3,703197,Michael Arroyo,/api/v1/people/703197,R,Right,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_RHB,Empty,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,87.3,80.4,3,0.91,0.4301,6.7206,25.0397,-29.018,0.4882,1.9172,0.4664,2.9616,5.8467,-127.1468,0.2568,-1.9222,50.0017,5.1542,0.801,3.6,7.2,24,2295,176,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-31.9,3.7,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,0,2026-03-07T02:03:37.912Z,2026-03-07T02:03:42.570Z,TRUE,pitch,a5ae609f-07eb-3c0a-a0be-095fbd7fd084,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.11,1.57,NA,145.76,139.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Strikeout,strikeout,Michael Arroyo strikes out swinging.,0,5,0,73,bottom,9,2026-03-07T02:03:37.912Z,2026-03-07T02:06:10.079Z,TRUE,FALSE,FALSE,TRUE,14,3,3,3,703197,Michael Arroyo,/api/v1/people/703197,R,Right,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_RHB,Empty,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,87.8,80.8,11,0.91,0.4274,6.741,24.752,-28.6877,0.9098,2.0934,-0.7544,3.6802,3.045,-127.8473,1.8325,-2.0759,50.0033,5.1955,1.5156,4.8,7.2,24,2296,160,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-30.8,4.4,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,7,2026-03-07T02:03:07.944Z,2026-03-07T02:03:12.700Z,TRUE,pitch,95310a4f-7c8e-3552-9ae3-166bafb9d2a3,7,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,3,3,1,NA,NA,2.956,1.492,NA,153.73,159.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,atBat,Strikeout,strikeout,Gustavo Campero strikes out swinging.,0,5,0,72,bottom,9,2026-03-07T02:01:02.953Z,2026-03-07T02:03:12.700Z,TRUE,FALSE,FALSE,TRUE,14,3,3,2,672569,Gustavo Campero,/api/v1/people/672569,L,Left,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_LHB,RISP,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,87.4,80.3,11,0.91,0.4297,6.7291,25.7543,-28.4487,1.0984,2.2659,-0.9636,2.9359,2.5127,-127.3899,0.2218,-2.1048,50.0062,5.0935,1.8081,4.8,7.2,24,2283,164,NA,NA,NA,NA,NA,NA,TRUE,17,8.5,-31.3,4.4,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,622738,Tito Polo,/api/v1/people/622738,NA,NA,NA
788136,2026-03-06,6,2026-03-07T02:02:47.716Z,2026-03-07T02:02:50.808Z,TRUE,pitch,75e69a2e-c559-3579-9e8f-ff83829d2932,6,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,3,2,1,NA,NA,2.956,1.492,NA,117.09,162.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,atBat,Strikeout,strikeout,Gustavo Campero strikes out swinging.,0,5,0,72,bottom,9,2026-03-07T02:01:02.953Z,2026-03-07T02:03:12.700Z,TRUE,FALSE,FALSE,TRUE,14,3,3,2,672569,Gustavo Campero,/api/v1/people/672569,L,Left,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_LHB,RISP,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,90.2,84,9,0.9,0.4143,6.9437,23.8505,-25.6091,0.2932,3.694,0.5071,1.6347,6.397,-131.4341,-3.5964,-1.9808,50.0016,4.8898,0.5195,3.6,6,24,2366,207,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-26.9,6.2,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,4,2026-03-07T02:02:17.181Z,2026-03-07T02:02:22.062Z,TRUE,pitch,2b2a8fc8-e03b-3aac-9148-6cf6c23ee04f,5,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,3,2,1,NA,NA,2.956,1.492,NA,106.46,183.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,atBat,Strikeout,strikeout,Gustavo Campero strikes out swinging.,0,5,0,72,bottom,9,2026-03-07T02:01:02.953Z,2026-03-07T02:03:12.700Z,TRUE,FALSE,FALSE,TRUE,14,3,3,2,672569,Gustavo Campero,/api/v1/people/672569,L,Left,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_LHB,RISP,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.4,85.2,6,0.84,0.4039,6.9178,30.1475,-18.4384,-7.757,7.3756,0.2766,2.0595,8.9556,-135.6947,-3.5896,-2.0612,50.0011,4.6868,-14.4417,33.6,4.8,24,2259,240,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-18.7,12.7,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,3,2026-03-07T02:01:56.201Z,2026-03-07T02:02:01.993Z,TRUE,pitch,a500869b-f92b-392f-a274-bb1f89280641,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,1,1,NA,NA,2.956,1.492,NA,160.24,159.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,atBat,Strikeout,strikeout,Gustavo Campero strikes out swinging.,0,5,0,72,bottom,9,2026-03-07T02:01:02.953Z,2026-03-07T02:03:12.700Z,TRUE,FALSE,FALSE,TRUE,14,3,3,2,672569,Gustavo Campero,/api/v1/people/672569,L,Left,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_LHB,RISP,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,88.9,82.4,11,0.91,0.4204,6.6086,23.9115,-27.7954,1.7509,2.5431,-1.1344,2.9399,1.9811,-129.6742,-0.1414,-2.1323,50.0058,5.0933,3.0202,7.2,6,24,2371,188,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-29.3,4.8,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,2,2026-03-07T02:01:39.234Z,2026-03-07T02:01:43.522Z,TRUE,pitch,ae1c8c08-27d8-3283-a065-a51405f4ef6a,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,1,NA,NA,2.956,1.492,NA,150.25,135.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,atBat,Strikeout,strikeout,Gustavo Campero strikes out swinging.,0,5,0,72,bottom,9,2026-03-07T02:01:02.953Z,2026-03-07T02:03:12.700Z,TRUE,FALSE,FALSE,TRUE,14,3,3,2,672569,Gustavo Campero,/api/v1/people/672569,L,Left,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_LHB,RISP,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.8,87.1,11,0.9,0.3935,6.9093,32.1162,-16.0312,-6.9874,8.2322,-0.8722,3.8129,5.9624,-139.3398,0.1106,-2.1348,50.0029,4.8344,-13.7023,37.2,3.6,24,2442,232,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-14.8,15.1,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,1,2026-03-07T02:01:20.688Z,2026-03-07T02:01:26.140Z,TRUE,pitch,d7ea6633-d1e4-31ad-97ae-4f9cdf1422ae,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,1,1,NA,NA,2.956,1.492,NA,116.47,202.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,atBat,Strikeout,strikeout,Gustavo Campero strikes out swinging.,0,5,0,72,bottom,9,2026-03-07T02:01:02.953Z,2026-03-07T02:03:12.700Z,TRUE,FALSE,FALSE,TRUE,14,3,3,2,672569,Gustavo Campero,/api/v1/people/672569,L,Left,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_LHB,RISP,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,90,83.2,14,0.91,0.4169,6.757,26.0547,-28.5281,0.6181,2.0854,0.0139,1.3541,5.3074,-131.076,-3.6714,-2.1123,50.006100000000004,4.8882,1.0819,3.6,7.2,24,2334,190,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-30.4,3.2,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,0,2026-03-07T02:01:07.630Z,2026-03-07T02:01:11.500Z,TRUE,pitch,61e2e45d-4ae7-315a-bb46-0f9d2b823d6d,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,1,NA,NA,2.956,1.492,NA,97.94,166.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,atBat,Strikeout,strikeout,Gustavo Campero strikes out swinging.,0,5,0,72,bottom,9,2026-03-07T02:01:02.953Z,2026-03-07T02:03:12.700Z,TRUE,FALSE,FALSE,TRUE,14,3,3,2,672569,Gustavo Campero,/api/v1/people/672569,L,Left,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_LHB,RISP,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,87.5,80.6,3,0.91,0.4292,6.6177,24.7176,-27.7752,0.7268,2.6641,0.4999,2.6594,6.0573,-127.3307,-0.6574,-1.9985,50.0028,5.1073,1.2003,4.8,7.2,24,2314,192,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-30.6,4.9,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,5,2026-03-07T02:02:33.718Z,2026-03-07T02:02:47.716Z,FALSE,action,NA,NA,Batter Timeout.,Batter Timeout,5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,672569,/api/v1/people/672569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,batter_timeout,NA,NA,NA,NA,NA,NA,72,atBat,Strikeout,strikeout,Gustavo Campero strikes out swinging.,0,5,0,72,bottom,9,2026-03-07T02:01:02.953Z,2026-03-07T02:03:12.700Z,TRUE,FALSE,FALSE,TRUE,14,3,3,2,672569,Gustavo Campero,/api/v1/people/672569,L,Left,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_LHB,RISP,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788136,2026-03-06,6,2026-03-07T02:00:38.147Z,2026-03-07T02:00:41.487Z,TRUE,pitch,bf665768-30ad-3af4-9f92-0e1a9c0ba625,5,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,2,3,0,NA,NA,3.07,1.549,NA,108.3,190.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,atBat,Strikeout,strikeout,Dayan Frias strikes out swinging.,0,5,0,71,bottom,9,2026-03-07T01:58:49.351Z,2026-03-07T02:00:41.487Z,TRUE,FALSE,FALSE,TRUE,14,2,3,1,682679,Dayan Frias,/api/v1/people/682679,L,Left,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_LHB,RISP,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,89.1,82.1,8,0.9,0.4216,6.824,25.773,-25.5865,-0.0069,3.8483,0.2282,1.7888,5.8756,-129.6727,-3.1318,-2.0611,50.0041,4.9531,-0.0131,2.4,6,24,2328,200,NA,NA,NA,NA,NA,NA,TRUE,17,8.5,-27.8,6.5,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,622738,Tito Polo,/api/v1/people/622738,NA,NA,NA
788136,2026-03-06,4,2026-03-07T02:00:08.679Z,2026-03-07T02:00:16.260Z,TRUE,pitch,7c40c2bd-bd56-3729-a5d9-d78d9ffdb83e,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,2,0,NA,NA,3.07,1.549,NA,154.82,121.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,atBat,Strikeout,strikeout,Dayan Frias strikes out swinging.,0,5,0,71,bottom,9,2026-03-07T01:58:49.351Z,2026-03-07T02:00:41.487Z,TRUE,FALSE,FALSE,TRUE,14,2,3,1,682679,Dayan Frias,/api/v1/people/682679,L,Left,621242,Edwin Díaz,/api/v1/people/621242,R,Right,vs_RHP,vs_LHB,RISP,NA,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Puerto Rico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Puerto Rico,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,96.8,87.8,11,0.91,0.3899,6.961,33.7996,-15.8247,-6.4097,8.1904,-0.9921,4.3284,5.5048,-140.8185,1.5586,-2.1455,50.0011,4.7953,-12.7932,36,3.6,24,2430,233,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-14,15.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
