game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.strikeZoneWidth,pitchData.strikeZoneDepth,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,isBaseRunningPlay,details.disengagementNum,isSubstitution,replacedPlayer.id,replacedPlayer.link,base,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
788138,2026-03-07,5,2026-03-07T19:17:08.273Z,2026-03-07T19:17:13.766Z,TRUE,pitch,5202aa48-44ed-359e-b949-7ccc713174a4,5,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,2,3,2,NA,NA,3.121,1.575,NA,70.21,189.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,atBat,Strikeout,strikeout,Tito Polo strikes out swinging.,0,2,8,77,top,9,2026-03-07T19:15:51.229Z,2026-03-07T19:17:13.766Z,TRUE,FALSE,FALSE,TRUE,14,2,3,3,622738,Tito Polo,/api/v1/people/622738,R,Right,518418,Phillippe Aumont,/api/v1/people/518418,R,Right,vs_RHP,vs_RHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Canada,NA,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,82.2,76.3,14,0.83,0.4575,6.4466,22.4206,-39.0976,3.6155,-4.7705,1.2275,1.8134,7.51,-119.5875,-0.8809,-2.4194,50.0006,5.6846,5.25,9.6,10.8,24,2589,45,NA,NA,NA,NA,NA,NA,TRUE,17,8.5,-49,-8.6,-8.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,4,2026-03-07T19:16:45.817Z,2026-03-07T19:16:49.175Z,TRUE,pitch,3d515f7c-e9c8-3736-a9d0-8e32dd699ed9,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,2,2,NA,NA,3.121,1.575,NA,32.73,237.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,atBat,Strikeout,strikeout,Tito Polo strikes out swinging.,0,2,8,77,top,9,2026-03-07T19:15:51.229Z,2026-03-07T19:17:13.766Z,TRUE,FALSE,FALSE,TRUE,14,2,3,3,622738,Tito Polo,/api/v1/people/622738,R,Right,518418,Phillippe Aumont,/api/v1/people/518418,R,Right,vs_RHP,vs_RHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Canada,NA,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,81.3,74.8,14,0.9,0.4669,6.7235,25.5738,-40.0068,3.4895,-5.6446,2.2109,0.0328,9.0048,-117.9893,-4.3786,-2.1312,50.0004,5.6572,4.8445,8.4,12,24,2639,36,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-53.2,-11.2,-8.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,3,2026-03-07T19:16:24.381Z,2026-03-07T19:16:27.562Z,TRUE,pitch,dce94f15-bffd-3e4b-b8bb-ea5d507d6a8b,3,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,1,2,2,NA,NA,3.121,1.575,NA,132.17,202.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,atBat,Strikeout,strikeout,Tito Polo strikes out swinging.,0,2,8,77,top,9,2026-03-07T19:15:51.229Z,2026-03-07T19:17:13.766Z,TRUE,FALSE,FALSE,TRUE,14,2,3,3,622738,Tito Polo,/api/v1/people/622738,R,Right,518418,Phillippe Aumont,/api/v1/people/518418,R,Right,vs_RHP,vs_RHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Canada,NA,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,80.7,73.2,13,0.91,0.471,6.4735,27.009,-36.7498,5.8628,-3.3558,-0.3979,1.3474,3.0882,-117.3441,-1.9789,-2.5029,50.0044,5.7014,7.9869,13.2,12,24,2664,39,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-49.1,-6.4,-11.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,2,2026-03-07T19:16:09.496Z,2026-03-07T19:16:14.434Z,TRUE,pitch,b72884d8-ccea-351c-b37c-77b52a8d99a7,2,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,1,1,2,NA,NA,3.121,1.575,NA,109.74,148.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,atBat,Strikeout,strikeout,Tito Polo strikes out swinging.,0,2,8,77,top,9,2026-03-07T19:15:51.229Z,2026-03-07T19:17:13.766Z,TRUE,FALSE,FALSE,TRUE,14,2,3,3,622738,Tito Polo,/api/v1/people/622738,R,Right,518418,Phillippe Aumont,/api/v1/people/518418,R,Right,vs_RHP,vs_RHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Canada,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,89.3,81.8,12,0.92,0.4217,6.6676,27.4065,-25.9232,-1.1164,3.6575,0.1906,3.3276,6.7204,-129.929,-1.5666,-2.2852,50.0007,5.9096,-1.907,1.2,6,24,2012,222,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-27.8,6.5,0.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,1,2026-03-07T19:15:53.482Z,2026-03-07T19:15:57.126Z,TRUE,pitch,122a74dc-9d35-37dd-b823-1f734e26dbc0,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.121,1.575,NA,163.86,106.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,atBat,Strikeout,strikeout,Tito Polo strikes out swinging.,0,2,8,77,top,9,2026-03-07T19:15:51.229Z,2026-03-07T19:17:13.766Z,TRUE,FALSE,FALSE,TRUE,14,2,3,3,622738,Tito Polo,/api/v1/people/622738,R,Right,518418,Phillippe Aumont,/api/v1/people/518418,R,Right,vs_RHP,vs_RHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Canada,NA,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,92.2,83.3,11,0.8,0.4102,6.7951,31.9842,-19.8228,-5.9793,6.8576,-1.2293,4.8877,5.2755,-134.0906,0.5039,-2.4561,50.0012,6.1239,-10.7673,25.2,4.8,24,2156,224,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-19.8,12.7,9.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,0,2026-03-07T19:15:53.480Z,2026-03-07T19:15:53.481Z,FALSE,action,NA,NA,Pitching Change: Phillippe Aumont replaces Eric Cerantola.,Pitching Substitution,2,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,518418,/api/v1/people/518418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,77,atBat,Strikeout,strikeout,Tito Polo strikes out swinging.,0,2,8,77,top,9,2026-03-07T19:15:51.229Z,2026-03-07T19:17:13.766Z,TRUE,FALSE,FALSE,TRUE,14,2,3,3,622738,Tito Polo,/api/v1/people/622738,R,Right,518418,Phillippe Aumont,/api/v1/people/518418,R,Right,vs_RHP,vs_RHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,3,2026-03-07T19:12:12.337Z,2026-03-07T19:12:39.219Z,TRUE,pitch,1ae21e39-0d63-371f-be94-ce7a3d586726,4,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",2,1,1,NA,NA,3.175,1.602,NA,115.61,159.92,fly_ball,medium,6,127.13,115.34,NA,NA,NA,NA,NA,NA,NA,NA,76,atBat,Field Error,field_error,"Daniel Vellojin reaches on a fielding error by shortstop Otto Lopez. Daniel Vellojin out at 2nd on the throw, center fielder Denzel Clarke to second baseman Edouard Julien.",0,2,8,76,top,9,2026-03-07T19:11:24.853Z,2026-03-07T19:12:39.219Z,TRUE,FALSE,FALSE,TRUE,0,2,1,2,678962,Daniel Vellojin,/api/v1/people/678962,L,Left,672021,Eric Cerantola,/api/v1/people/672021,R,Right,vs_RHP,vs_LHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Canada,true,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,94.3,86.5,2,0.89,0.3987,6.8905,29.694,-16.4308,-3.1965,8.2345,0.0365,2.9206,2.7631,-137.238,-6.6219,-0.5669,50.0034,6.4793,-6.1121,16.8,3.6,24,2256,206,92.7,53,213,NA,NA,NA,TRUE,17,8.5,-16.9,13.8,5.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,2,2026-03-07T19:11:53.624Z,2026-03-07T19:12:04.649Z,TRUE,pitch,ed40a6a1-1df8-31b8-8a90-df3cc65a4f73,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,1,NA,NA,3.175,1.602,NA,134.81,210.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,atBat,Field Error,field_error,"Daniel Vellojin reaches on a fielding error by shortstop Otto Lopez. Daniel Vellojin out at 2nd on the throw, center fielder Denzel Clarke to second baseman Edouard Julien.",0,2,8,76,top,9,2026-03-07T19:11:24.853Z,2026-03-07T19:12:39.219Z,TRUE,FALSE,FALSE,TRUE,0,2,1,2,678962,Daniel Vellojin,/api/v1/people/678962,L,Left,672021,Eric Cerantola,/api/v1/people/672021,R,Right,vs_RHP,vs_LHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Canada,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.7,84.8,13,0.8,0.4051,6.8637,33.2995,-10.1012,-0.1334,11.9563,-0.4672,1.0638,0.471,-135.8706,-11.9803,-0.6265,50.0007,6.2634,-0.2463,0,2.4,24,2239,210,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-12.7,19,0.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,1,2026-03-07T19:11:38.578Z,2026-03-07T19:11:44.420Z,TRUE,pitch,31c8e01d-4630-3882-b77d-76d013208901,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,1,1,NA,NA,3.175,1.602,NA,133.5,134.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,atBat,Field Error,field_error,"Daniel Vellojin reaches on a fielding error by shortstop Otto Lopez. Daniel Vellojin out at 2nd on the throw, center fielder Denzel Clarke to second baseman Edouard Julien.",0,2,8,76,top,9,2026-03-07T19:11:24.853Z,2026-03-07T19:12:39.219Z,TRUE,FALSE,FALSE,TRUE,0,2,1,2,678962,Daniel Vellojin,/api/v1/people/678962,L,Left,672021,Eric Cerantola,/api/v1/people/672021,R,Right,vs_RHP,vs_LHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Canada,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.6,86.7,11,0.9,0.3949,6.7104,33.9344,-13.8584,-3.2925,9.4226,-0.4329,3.8564,1.7493,-139.1912,-4.9269,-0.6448,50.0064,6.5813,-6.402,21.6,3.6,24,2283,204,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-14,16.1,5.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,0,2026-03-07T19:11:24.853Z,2026-03-07T19:11:30.285Z,TRUE,pitch,a9fc9777-709b-3fcc-b5ba-c8c2b0ea5f73,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,1,NA,NA,3.175,1.602,NA,137.32,160.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,atBat,Field Error,field_error,"Daniel Vellojin reaches on a fielding error by shortstop Otto Lopez. Daniel Vellojin out at 2nd on the throw, center fielder Denzel Clarke to second baseman Edouard Julien.",0,2,8,76,top,9,2026-03-07T19:11:24.853Z,2026-03-07T19:12:39.219Z,TRUE,FALSE,FALSE,TRUE,0,2,1,2,678962,Daniel Vellojin,/api/v1/people/678962,L,Left,672021,Eric Cerantola,/api/v1/people/672021,R,Right,vs_RHP,vs_LHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Canada,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,90.3,82.8,1,0.86,0.4167,6.612,27.742,-18.9299,1.7523,7.5661,-0.5331,2.8963,0.3668,-131.4164,-5.7115,-0.9021,50.001,6.5032,3.0654,8.4,4.8,24,2292,205,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-20.9,12.7,-3.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,1,2026-03-07T19:10:49.272Z,2026-03-07T19:10:59.308Z,TRUE,pitch,5c1e9936-e099-3418-b9e5-e9f8bcfce8c8,2,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",0,1,0,NA,NA,3.24,1.54,NA,129.68,156.81,ground_ball,medium,6,102.66,159.42,NA,NA,NA,NA,NA,NA,NA,NA,75,atBat,Groundout,field_out,"Jordan Diaz grounds out, shortstop Otto Lopez to first baseman Josh Naylor.",0,2,8,75,top,9,2026-03-07T19:10:25.212Z,2026-03-07T19:10:59.308Z,TRUE,FALSE,FALSE,TRUE,0,0,1,1,672478,Jordan Diaz,/api/v1/people/672478,R,Right,672021,Eric Cerantola,/api/v1/people/672021,R,Right,vs_RHP,vs_RHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Canada,true,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,94.7,84.9,1,0.9,0.4015,6.7409,36.6081,-13.4786,-3.5012,9.9666,-0.3327,3.036,2.1463,-137.5729,-6.7841,-0.6769,50.0047,6.4868,-6.5682,21.6,3.6,24,2276,209,94.1,-15,12,NA,NA,NA,TRUE,17,8.5,-14.6,16.4,5.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,0,2026-03-07T19:10:25.212Z,2026-03-07T19:10:30.401Z,TRUE,pitch,4937f020-fd5f-33a6-96e6-8831079b10bb,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,0,NA,NA,3.24,1.54,NA,139.83,166.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,atBat,Groundout,field_out,"Jordan Diaz grounds out, shortstop Otto Lopez to first baseman Josh Naylor.",0,2,8,75,top,9,2026-03-07T19:10:25.212Z,2026-03-07T19:10:59.308Z,TRUE,FALSE,FALSE,TRUE,0,0,1,1,672478,Jordan Diaz,/api/v1/people/672478,R,Right,672021,Eric Cerantola,/api/v1/people/672021,R,Right,vs_RHP,vs_RHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,Canada,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,94.4,85.6,4,0.9,0.4007,6.8532,33.4301,-12.8596,-3.2088,10.2287,-0.5991,2.6696,1.1322,-137.2668,-7.8422,-0.6026,50.0009,6.46,-6.0566,21.6,3.6,24,2225,210,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-14.2,16.9,5.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,4,2026-03-07T19:07:20.460Z,2026-03-07T19:07:30.448Z,TRUE,pitch,9451eb01-713b-3848-a36f-ed7ea2057d8b,2,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",0,1,2,NA,NA,3.23,1.63,NA,105.43,192.74,fly_ball,medium,7,63.25,128.67,NA,NA,NA,NA,NA,NA,NA,NA,74,atBat,Flyout,field_out,Tyler Black flies out to left fielder Harold Ramírez.,0,2,8,74,bottom,8,2026-03-07T19:06:55.567Z,2026-03-07T19:07:30.448Z,TRUE,FALSE,FALSE,TRUE,0,0,1,3,672012,Tyler Black,/api/v1/people/672012,L,Left,650813,Luis Escobar,/api/v1/people/650813,R,Right,vs_RHP,vs_LHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Canada,Colombia,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,90.9,82.5,9,0.98,0.4164,6.6392,30.7216,-16.582,-6.6305,8.9191,0.3034,1.7051,3.7839,-132.0491,-7.8689,-0.2941,50.0047,5.9664,-11.5944,30,4.8,24,2057,207,86.8,53,236,NA,NA,NA,TRUE,17,8.5,-19.1,14.4,11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,2,2026-03-07T19:06:57.795Z,2026-03-07T19:07:01.856Z,TRUE,pitch,92130663-491e-3b8f-a511-10c0b0b13ec9,1,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,0,1,2,NA,NA,3.23,1.63,NA,110.64,172.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,atBat,Flyout,field_out,Tyler Black flies out to left fielder Harold Ramírez.,0,2,8,74,bottom,8,2026-03-07T19:06:55.567Z,2026-03-07T19:07:30.448Z,TRUE,FALSE,FALSE,TRUE,0,0,1,3,672012,Tyler Black,/api/v1/people/672012,L,Left,650813,Luis Escobar,/api/v1/people/650813,R,Right,vs_RHP,vs_LHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Canada,Colombia,NA,NA,"rgba(187, 0, 69, 1.0)",FT,Two-Seam Fastball,89.2,81,5,0.94,0.4239,6.6451,29.6828,-23.4744,-8.7138,5.1568,0.1667,2.4434,4.2018,-129.7069,-4.4186,-0.351,50.0012,5.9813,-14.6964,28.8,7.2,24,2041,213,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-26.3,8.5,14.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,0,2026-03-07T19:04:16.418Z,2026-03-07T19:04:41.732Z,FALSE,action,NA,NA,Mound Visit.,Mound Visit,2,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mound_visit,NA,NA,NA,NA,NA,NA,74,atBat,Flyout,field_out,Tyler Black flies out to left fielder Harold Ramírez.,0,2,8,74,bottom,8,2026-03-07T19:06:55.567Z,2026-03-07T19:07:30.448Z,TRUE,FALSE,FALSE,TRUE,0,0,1,3,672012,Tyler Black,/api/v1/people/672012,L,Left,650813,Luis Escobar,/api/v1/people/650813,R,Right,vs_RHP,vs_LHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Canada,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,1,2026-03-07T19:04:41.732Z,2026-03-07T19:06:57.795Z,FALSE,action,NA,NA,Pitching Change: Luis Escobar replaces Jhon Romero.,Pitching Substitution,2,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,650813,/api/v1/people/650813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,74,atBat,Flyout,field_out,Tyler Black flies out to left fielder Harold Ramírez.,0,2,8,74,bottom,8,2026-03-07T19:06:55.567Z,2026-03-07T19:07:30.448Z,TRUE,FALSE,FALSE,TRUE,0,0,1,3,672012,Tyler Black,/api/v1/people/672012,L,Left,650813,Luis Escobar,/api/v1/people/650813,R,Right,vs_RHP,vs_LHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Canada,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788138,2026-03-07,3,2026-03-07T19:07:12.277Z,2026-03-07T19:07:20.460Z,FALSE,action,NA,NA,Batter Timeout.,Batter Timeout,2,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,672012,/api/v1/people/672012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,batter_timeout,NA,NA,NA,NA,NA,NA,74,atBat,Flyout,field_out,Tyler Black flies out to left fielder Harold Ramírez.,0,2,8,74,bottom,8,2026-03-07T19:06:55.567Z,2026-03-07T19:07:30.448Z,TRUE,FALSE,FALSE,TRUE,0,0,1,3,672012,Tyler Black,/api/v1/people/672012,L,Left,650813,Luis Escobar,/api/v1/people/650813,R,Right,vs_RHP,vs_LHB,Empty,NA,Canada,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Colombia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Canada,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
