game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.strikeZoneWidth,pitchData.strikeZoneDepth,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,isSubstitution,details.disengagementNum,isBaseRunningPlay,details.violation.type,details.violation.description,details.violation.player.id,details.violation.player.fullName,base,replacedPlayer.id,replacedPlayer.link,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
788129,2026-03-06,3,2026-03-06T21:22:43.990Z,2026-03-06T21:22:50.366Z,TRUE,pitch,f8cf5d1c-a316-3b19-8658-9e3f778d6824,4,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",2,1,2,NA,NA,3.151,1.59,NA,144.04,171.27,line_drive,medium,9,171.93,83.81,NA,NA,NA,NA,NA,NA,NA,NA,76,atBat,Lineout,field_out,Nate Eaton lines out to right fielder Jarren Duran.,0,8,2,76,bottom,9,2026-03-06T21:21:43.480Z,2026-03-06T21:22:50.366Z,TRUE,FALSE,FALSE,TRUE,0,2,1,3,681987,Nate Eaton,/api/v1/people/681987,R,Right,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_RHB,Empty,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,true,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,97.8,89,4,0.85,0.386,6.7624,33.7349,-20.9469,-10.8761,5.5125,-0.7093,2.5005,9.4632,-142.1214,-3.8763,-2.6753,50.0065,5.219,-22.1687,42,6,24,2035,217,92.3,23,309,NA,NA,NA,TRUE,17,8.5,-19.4,9.4,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,2,2026-03-06T21:22:26.274Z,2026-03-06T21:22:31.274Z,TRUE,pitch,ad6d1d8c-e27c-3e53-86e8-efd811df34ae,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,2,NA,NA,3.151,1.59,NA,91.04,195.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,atBat,Lineout,field_out,Nate Eaton lines out to right fielder Jarren Duran.,0,8,2,76,bottom,9,2026-03-06T21:21:43.480Z,2026-03-06T21:22:50.366Z,TRUE,FALSE,FALSE,TRUE,0,2,1,3,681987,Nate Eaton,/api/v1/people/681987,R,Right,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_RHB,Empty,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,84.4,77.7,9,0.91,0.4466,6.8526,25.037,-34.6569,4.1144,-1.635,0.6811,1.6161,6.1385,-122.7857,-1.9142,-2.3887,50.0013,5.3638,6.2596,12,9.6,24,2454,84,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-41.6,-3.1,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,1,2026-03-06T21:22:09.539Z,2026-03-06T21:22:13.920Z,TRUE,pitch,eeed5e99-05fe-35d8-9002-f542a29d86cc,2,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,1,1,2,NA,NA,3.151,1.59,NA,89.92,197.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,atBat,Lineout,field_out,Nate Eaton lines out to right fielder Jarren Duran.,0,8,2,76,bottom,9,2026-03-06T21:21:43.480Z,2026-03-06T21:22:50.366Z,TRUE,FALSE,FALSE,TRUE,0,2,1,3,681987,Nate Eaton,/api/v1/people/681987,R,Right,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_RHB,Empty,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,84.2,77.5,14,0.91,0.4477,6.8822,24.86,-34.3907,3.8067,-1.4615,0.7105,1.5258,6.1539,-122.4675,-2.2216,-2.3324,50.0041,5.3947,5.7651,10.8,9.6,24,2375,84,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-41.6,-2.9,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,0,2026-03-06T21:21:52.039Z,2026-03-06T21:21:57.173Z,TRUE,pitch,dce7c432-78ca-3f30-9aa2-5693fc33d914,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.151,1.59,NA,189.63,146.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,atBat,Lineout,field_out,Nate Eaton lines out to right fielder Jarren Duran.,0,8,2,76,bottom,9,2026-03-06T21:21:43.480Z,2026-03-06T21:22:50.366Z,TRUE,FALSE,FALSE,TRUE,0,2,1,3,681987,Nate Eaton,/api/v1/people/681987,R,Right,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_RHB,Empty,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,false,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,97.5,88.6,11,0.91,0.3871,6.579,34.4579,-24.3053,-10.3645,3.8875,-1.9054,3.4016,6.2391,-141.8682,-1.4193,-2.7941,50.0048,5.4676,-20.9896,38.4,6,24,2089,217,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-22,7,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,3,2026-03-06T21:21:21.732Z,2026-03-06T21:21:25.545Z,TRUE,pitch,d028872a-f758-379a-9f61-52548fae6f8c,4,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,1,3,1,NA,NA,3.156,1.593,NA,136.15,201.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,atBat,Strikeout,strikeout,Jazz Chisholm Jr. strikes out swinging.,0,8,2,75,bottom,9,2026-03-06T21:20:16.646Z,2026-03-06T21:21:25.545Z,TRUE,FALSE,FALSE,TRUE,14,1,3,2,665862,Jazz Chisholm Jr.,/api/v1/people/665862,L,Left,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_LHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,true,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,86.1,79.3,13,0.91,0.4374,6.8294,25.6688,-33.3158,3.9211,-0.7179,-0.5023,1.363,3.8302,-125.3097,-3.2514,-2.5609,50.004,5.4033,6.2263,12,8.4,24,2235,93,NA,NA,NA,NA,NA,NA,TRUE,17,8.5,-38.8,-1.8,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,572204,Trayce Thompson,/api/v1/people/572204,NA,NA,NA,NA
788129,2026-03-06,2,2026-03-06T21:21:03.945Z,2026-03-06T21:21:07.604Z,TRUE,pitch,a6fa5d26-50f9-32c6-abe3-b107c3f8c95f,3,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,1,2,1,NA,NA,3.156,1.593,NA,103.04,186.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,atBat,Strikeout,strikeout,Jazz Chisholm Jr. strikes out swinging.,0,8,2,75,bottom,9,2026-03-06T21:20:16.646Z,2026-03-06T21:21:25.545Z,TRUE,FALSE,FALSE,TRUE,14,1,3,2,665862,Jazz Chisholm Jr.,/api/v1/people/665862,L,Left,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_LHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,85.9,79,9,0.91,0.4388,6.805,25.9108,-33.8106,3.6179,-1.0403,0.3663,1.9311,5.6583,-124.9819,-1.8967,-2.3996,50.0021,5.4847,5.7036,10.8,8.4,24,2344,76,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-39.2,-2,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,1,2026-03-06T21:20:47.005Z,2026-03-06T21:20:51.270Z,TRUE,pitch,6b067706-2473-3500-b411-8ac8fb9ac3ef,2,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,1,1,1,NA,NA,3.156,1.593,NA,140.65,179.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,atBat,Strikeout,strikeout,Jazz Chisholm Jr. strikes out swinging.,0,8,2,75,bottom,9,2026-03-06T21:20:16.646Z,2026-03-06T21:21:25.545Z,TRUE,FALSE,FALSE,TRUE,14,1,3,2,665862,Jazz Chisholm Jr.,/api/v1/people/665862,L,Left,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_LHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,98.8,90.1,4,0.9,0.3816,6.8367000000000004,34.0979,-16.2314,-4.6393,7.6478,-0.6205,2.1852,7.2526,-143.668,-5.9861,-2.578,50.0034,5.3091,-9.6729,24,3.6,24,2305,215,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-15.4,12.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,0,2026-03-06T21:20:29.862Z,2026-03-06T21:20:34.305Z,TRUE,pitch,05f0d699-3aaf-3200-aa88-67160fc06e6c,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,1,NA,NA,3.156,1.593,NA,112.4,148.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,atBat,Strikeout,strikeout,Jazz Chisholm Jr. strikes out swinging.,0,8,2,75,bottom,9,2026-03-06T21:20:16.646Z,2026-03-06T21:21:25.545Z,TRUE,FALSE,FALSE,TRUE,14,1,3,2,665862,Jazz Chisholm Jr.,/api/v1/people/665862,L,Left,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_LHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,100,91.4,12,0.9,0.3767,6.839,33.3901,-14.4722,-5.4122,8.2613,0.1206,3.3608,9.8358,-145.2942,-3.4506,-2.6021,50.0014,5.4408,-11.5962,31.2,3.6,24,2323,225,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-13,14.4,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,5,2026-03-06T21:19:48.284Z,2026-03-06T21:20:02.280Z,TRUE,pitch,f3c036b1-f159-31ac-89b3-160c18d2e0a6,5,"In play, run(s)",NA,NA,NA,NA,FALSE,E,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,E,"In play, run(s)",1,2,1,NA,NA,3.34,1.66,NA,101.96,174.35,line_drive,medium,7,56.23,121.43,NA,NA,TRUE,NA,NA,NA,NA,NA,74,atBat,Double,double,Trayce Thompson doubles (1) on a line drive to left fielder Randy Arozarena. Ian Lewis Jr. scores.,1,8,2,74,bottom,9,2026-03-06T21:18:27.950Z,2026-03-06T21:20:02.280Z,TRUE,TRUE,FALSE,FALSE,34,1,2,1,572204,Trayce Thompson,/api/v1/people/572204,R,Right,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_RHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,84.5,78.2,6,0.91,0.444,6.8281,23.0402,-31.0741,3.2755,0.7131,0.3946,2.3863,6.0725,-123.0826,-0.9905,-2.5243,50.0035,5.4111,5.0551,10.8,8.4,24,2396,82,91.5,16,213,NA,NA,NA,FALSE,17,8.5,-36.7,1.3,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,572204,Trayce Thompson,/api/v1/people/572204,NA,NA,NA,NA
788129,2026-03-06,4,2026-03-06T21:19:32.104Z,2026-03-06T21:19:36.035Z,TRUE,pitch,114e17e3-dcdb-3a54-86a7-1f52231d79d2,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,2,1,NA,NA,3.34,1.66,NA,56.52,193.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,atBat,Double,double,Trayce Thompson doubles (1) on a line drive to left fielder Randy Arozarena. Ian Lewis Jr. scores.,1,8,2,74,bottom,9,2026-03-06T21:18:27.950Z,2026-03-06T21:20:02.280Z,TRUE,TRUE,FALSE,FALSE,34,1,2,1,572204,Trayce Thompson,/api/v1/people/572204,R,Right,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_RHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,98.2,90.2,14,0.57,0.3841,7.0093,30.3064,-19.3589,-10.6912,6.2126,1.5867,1.6877,14.746,-142.1852,-6.4725,-2.2596,50.004,5.2074,-22.0577,42,6,24,2097,217,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-18.4,10.1,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,3,2026-03-06T21:19:08.842Z,2026-03-06T21:19:12.725Z,TRUE,pitch,29447b40-a1b5-37f5-86d2-910fa426cd0d,3,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,0,2,1,NA,NA,3.34,1.66,NA,153.4,171.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,atBat,Double,double,Trayce Thompson doubles (1) on a line drive to left fielder Randy Arozarena. Ian Lewis Jr. scores.,1,8,2,74,bottom,9,2026-03-06T21:18:27.950Z,2026-03-06T21:20:02.280Z,TRUE,TRUE,FALSE,FALSE,34,1,2,1,572204,Trayce Thompson,/api/v1/people/572204,R,Right,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_RHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,85.1,78.3,13,0.91,0.4416,6.9017,24.8001,-33.4852,4.1812,-0.8436,-0.9549,2.4888,2.3694,-124.0179,-0.7645,-2.4658,50.0017,5.5939,6.512,12,8.4,24,2266,87,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-39.1,-1.4,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,2,2026-03-06T21:18:51.761Z,2026-03-06T21:18:57.412Z,TRUE,pitch,57bd5c01-3b46-3386-ae0d-fd50d013cbcf,2,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,0,2,1,NA,NA,3.34,1.66,NA,112.33,189.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,atBat,Double,double,Trayce Thompson doubles (1) on a line drive to left fielder Randy Arozarena. Ian Lewis Jr. scores.,1,8,2,74,bottom,9,2026-03-06T21:18:27.950Z,2026-03-06T21:20:02.280Z,TRUE,TRUE,FALSE,FALSE,34,1,2,1,572204,Trayce Thompson,/api/v1/people/572204,R,Right,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_RHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,83.9,77.4,8,0.91,0.4484,6.9287,24.0522,-32.7385,3.0164,-0.3734,0.1225,1.8124,4.8525,-122.1376,-2.1816,-2.2819,50.0033,5.5325,4.5564,9.6,9.6,24,2253,73,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-39.7,-1,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,1,2026-03-06T21:18:30.263Z,2026-03-06T21:18:34.306Z,TRUE,pitch,8480b526-918a-3713-b33a-f77c91409fe0,1,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,0,1,1,NA,NA,3.34,1.66,NA,126.31,166.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,atBat,Double,double,Trayce Thompson doubles (1) on a line drive to left fielder Randy Arozarena. Ian Lewis Jr. scores.,1,8,2,74,bottom,9,2026-03-06T21:18:27.950Z,2026-03-06T21:20:02.280Z,TRUE,TRUE,FALSE,FALSE,34,1,2,1,572204,Trayce Thompson,/api/v1/people/572204,R,Right,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_RHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,97.9,89.3,5,0.9,0.3853,6.7729,33.2078,-17.7546,-6.4702,7.0469,-0.2443,2.6599,9.0445,-142.266,-4.1337,-2.6268,50.001,5.2599,-13.2371,31.2,4.8,24,2321,223,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-16.6,12.1,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,0,2026-03-06T21:18:21.245Z,2026-03-06T21:18:30.263Z,FALSE,action,NA,NA,Batter Timeout.,Batter Timeout,8,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,572204,/api/v1/people/572204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,batter_timeout,NA,NA,NA,NA,NA,NA,74,atBat,Double,double,Trayce Thompson doubles (1) on a line drive to left fielder Randy Arozarena. Ian Lewis Jr. scores.,1,8,2,74,bottom,9,2026-03-06T21:18:27.950Z,2026-03-06T21:20:02.280Z,TRUE,TRUE,FALSE,FALSE,34,1,2,1,572204,Trayce Thompson,/api/v1/people/572204,R,Right,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_RHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,4,2026-03-06T21:17:58.211Z,2026-03-06T21:18:09.742Z,TRUE,pitch,5edea5bf-5a3f-3b91-b130-9d259edc0031,5,"In play, no out",NA,NA,NA,NA,FALSE,D,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,D,"In play, no out",2,2,1,NA,NA,3.3,1.5,NA,128.23,165.58,ground_ball,medium,7,70.81,123.27,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Single,single,Ian Lewis Jr. singles on a ground ball to left fielder Randy Arozarena.,0,8,1,73,bottom,9,2026-03-06T21:16:34.072Z,2026-03-06T21:18:09.742Z,TRUE,FALSE,FALSE,FALSE,33,2,2,1,691588,Ian Lewis Jr.,/api/v1/people/691588,L,Left,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_LHB,Men_On,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,true,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,85.8,79.4,5,0.91,0.4369,6.6989,23.6834,-32.2785,3.2114,-0.0674,-0.2947,2.7113,4.5351,-125.0543,-0.4326,-2.5443,50.0012,5.5196,5.1183,10.8,8.4,24,2355,84,89.7,3,94,NA,NA,NA,FALSE,17,8.5,-36.8,0,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,691588,Ian Lewis Jr.,/api/v1/people/691588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,3,2026-03-06T21:17:33.266Z,2026-03-06T21:17:39.199Z,TRUE,pitch,0d9f9856-aa19-3045-838e-06d69f7f9100,4,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,2,2,1,NA,NA,3.3,1.5,NA,52.44,211.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Single,single,Ian Lewis Jr. singles on a ground ball to left fielder Randy Arozarena.,0,8,1,73,bottom,9,2026-03-06T21:16:34.072Z,2026-03-06T21:18:09.742Z,TRUE,FALSE,FALSE,FALSE,33,2,2,1,691588,Ian Lewis Jr.,/api/v1/people/691588,L,Left,662253,Andrés Muñoz,/api/v1/people/662253,R,Right,vs_RHP,vs_LHB,Men_On,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,85,78.8,14,0.91,0.4428,6.9057,23.9706,-33.3176,3.0366,-0.7327,1.6938,1.0262,9.0807,-123.5658,-3.7989,-2.4193,50.0055,5.3745,4.7099,10.8,9.6,24,2292,80,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-39.8,-2,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
