game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.strikeZoneWidth,pitchData.strikeZoneDepth,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,details.disengagementNum,isSubstitution,isBaseRunningPlay,replacedPlayer.id,replacedPlayer.link,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link
788126,2026-03-07,5,2026-03-07T20:55:51.429Z,2026-03-07T20:55:59.929Z,TRUE,pitch,64dac53a-56e6-3373-ae52-cd6e4ce54aeb,6,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",3,2,2,NA,NA,2.943,1.485,NA,75.25,156.76,ground_ball,medium,6,110.18,155.64,NA,NA,TRUE,NA,NA,NA,NA,NA,73,atBat,Groundout,field_out,"Lucas Rojo grounds out, shortstop Thomas Saggese to first baseman Vinnie Pasquantino.",0,0,8,73,top,9,2026-03-07T20:53:58.201Z,2026-03-07T20:55:59.929Z,TRUE,FALSE,FALSE,TRUE,0,3,2,3,624531,Lucas Rojo,/api/v1/people/624531,R,Right,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_RHB,Empty,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,true,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,77.1,70,12,1.35,0.492,5.7423,23.6666,-35.4589,8.6398,-2.626,1.0953,3.038,2.7866,-112.1088,1.1931,-1.2924,50.004,6.1691,10.7998,18,12,24,2596,39,75.2,4,65,NA,NA,NA,TRUE,17,8.5,-50.8,-4,-16.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,4,2026-03-07T20:55:29.858Z,2026-03-07T20:55:37.218Z,TRUE,pitch,01de24e0-1a48-36d2-87c2-b4dae6a61ed9,5,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,2,2,NA,NA,2.943,1.485,NA,152.79,174.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Groundout,field_out,"Lucas Rojo grounds out, shortstop Thomas Saggese to first baseman Vinnie Pasquantino.",0,0,8,73,top,9,2026-03-07T20:53:58.201Z,2026-03-07T20:55:59.929Z,TRUE,FALSE,FALSE,TRUE,0,3,2,3,624531,Lucas Rojo,/api/v1/people/624531,R,Right,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_RHB,Empty,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,false,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,76.3,69.6,11,1.35,0.4962,5.6896,22.9439,-38.6205,7.3387,-5.2437,-0.9388,2.3925,-0.8716,-111.0966,0.69,-1.4895,50.0027,6.1454,9.0228,13.2,13.2,24,2618,49,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-56.4,-8.9,-13,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,3,2026-03-07T20:55:09.946Z,2026-03-07T20:55:13.944Z,TRUE,pitch,045ca941-6fee-3fcb-b29a-1d2e87d7807a,4,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,2,2,2,NA,NA,2.943,1.485,NA,78.68,177.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Groundout,field_out,"Lucas Rojo grounds out, shortstop Thomas Saggese to first baseman Vinnie Pasquantino.",0,0,8,73,top,9,2026-03-07T20:53:58.201Z,2026-03-07T20:55:59.929Z,TRUE,FALSE,FALSE,TRUE,0,3,2,3,624531,Lucas Rojo,/api/v1/people/624531,R,Right,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_RHB,Empty,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,false,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,76.1,69.4,14,1.35,0.4983,5.7108,23.4135,-39.3867,7.0144,-5.9229,1.0053,2.2794,3.0033,-110.7631,0.6445,-1.2878,50.0027,6.1694,8.5429,13.2,13.2,24,2654,45,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-58,-10.1,-13.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,2,2026-03-07T20:54:49.422Z,2026-03-07T20:54:56.628Z,TRUE,pitch,217ab2a4-25df-3460-b87c-f80491df464f,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,2,NA,NA,2.943,1.485,NA,80.62,178.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Groundout,field_out,"Lucas Rojo grounds out, shortstop Thomas Saggese to first baseman Vinnie Pasquantino.",0,0,8,73,top,9,2026-03-07T20:53:58.201Z,2026-03-07T20:55:59.929Z,TRUE,FALSE,FALSE,TRUE,0,3,2,3,624531,Lucas Rojo,/api/v1/people/624531,R,Right,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_RHB,Empty,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,false,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,77.2,70.3,14,1.35,0.4909,5.598,23.9817,-35.9839,8.5489,-3.033,0.9544,2.2189,2.5283,-112.3893,-0.5102,-1.3014,50.0037,6.1639,10.7291,16.8,12,24,2534,43,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-51.8,-5.3,-16.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,1,2026-03-07T20:54:29.334Z,2026-03-07T20:54:35.673Z,TRUE,pitch,8e9da283-04b0-3e53-a69f-4ad5565358b7,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,1,2,NA,NA,2.943,1.485,NA,66.18,201.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Groundout,field_out,"Lucas Rojo grounds out, shortstop Thomas Saggese to first baseman Vinnie Pasquantino.",0,0,8,73,top,9,2026-03-07T20:53:58.201Z,2026-03-07T20:55:59.929Z,TRUE,FALSE,FALSE,TRUE,0,3,2,3,624531,Lucas Rojo,/api/v1/people/624531,R,Right,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_RHB,Empty,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,false,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,93.8,85.5,14,1.34,0.4034,5.9148,31.2911,-18.9281,-10.7377,7.1038,1.3332,1.3878,10.0911,-136.032,-8.6401,-1.0388,50.0035,5.9302,-20.0206,40.8,6,24,2181,217,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-20.4,11,17.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,0,2026-03-07T20:54:07.144Z,2026-03-07T20:54:10.144Z,TRUE,pitch,e1455e93-b8d4-3a8b-aa8b-7c5f5a0c88dd,1,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,0,1,2,NA,NA,2.943,1.485,NA,136.97,166.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,atBat,Groundout,field_out,"Lucas Rojo grounds out, shortstop Thomas Saggese to first baseman Vinnie Pasquantino.",0,0,8,73,top,9,2026-03-07T20:53:58.201Z,2026-03-07T20:55:59.929Z,TRUE,FALSE,FALSE,TRUE,0,3,2,3,624531,Lucas Rojo,/api/v1/people/624531,R,Right,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_RHB,Empty,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,false,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,92.9,84.8,1,1.34,0.4058,5.8678,30.6404,-19.2452,-9.1707,7.0138,-0.524,2.6829,4.9516,-135.193,-5.4658,-1.1919,50.0023,6.09,-16.9032,37.2,6,24,2128,215,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-20.2,11.6,15.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,2,2026-03-07T20:53:23.704Z,2026-03-07T20:53:33.634Z,TRUE,pitch,37042570-6d80-3cec-ac26-3e279041b737,2,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",0,1,1,NA,NA,3.032,1.53,NA,94.49,158.14,popup,medium,3,182.19,158.46,NA,NA,NA,NA,NA,NA,NA,NA,72,atBat,Pop Out,field_out,Enzo Hayashida pops out to first baseman Vinnie Pasquantino in foul territory.,0,0,8,72,top,9,2026-03-07T20:53:03.226Z,2026-03-07T20:53:33.634Z,TRUE,FALSE,FALSE,TRUE,0,0,1,2,838357,Enzo Hayashida,/api/v1/people/838357,R,Right,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_RHB,Men_On,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,NA,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,77,70.1,3,1.35,0.4919,5.6749,23.2258,-34.5724,9.5904,-1.9187,0.5907,2.9867,1.3845,-112.0233,0.8854,-1.2821,50.0014,6.165,11.9951,19.2,12,24,2624,48,74,60,174,NA,NA,NA,TRUE,17,8.5,-49.6,-2.9,-17.6,NA,NA,NA,NA,NA,TRUE,TRUE,672074,Vitor Ito,/api/v1/people/672074,NA,NA,NA,NA,NA,NA
788126,2026-03-07,1,2026-03-07T20:53:05.521Z,2026-03-07T20:53:09.677Z,TRUE,pitch,0772e603-3843-30c1-b76e-8761853544f1,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,1,NA,NA,3.032,1.53,NA,99.43,183.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,atBat,Pop Out,field_out,Enzo Hayashida pops out to first baseman Vinnie Pasquantino in foul territory.,0,0,8,72,top,9,2026-03-07T20:53:03.226Z,2026-03-07T20:53:33.634Z,TRUE,FALSE,FALSE,TRUE,0,0,1,2,838357,Enzo Hayashida,/api/v1/people/838357,R,Right,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_RHB,Men_On,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.7,85.4,9,1.33,0.4032,5.873,30.9684,-13.2119,-6.0714,10.1543,0.4609,2.0629,5.768,-136.0657,-8.4072,-0.9017,50.0045,6.1166,-11.34,33.6,3.6,24,1956,207,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-14.6,16.7,9.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,0,2026-03-07T20:52:51.250Z,2026-03-07T20:53:05.521Z,FALSE,action,NA,NA,Offensive Substitution: Pinch-hitter Enzo Hayashida replaces Dante Bichette Jr.,Offensive Substitution,0,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,838357,/api/v1/people/838357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,offensive_substitution,NA,11,Pinch Hitter,Hitter,PH,401,72,atBat,Pop Out,field_out,Enzo Hayashida pops out to first baseman Vinnie Pasquantino in foul territory.,0,0,8,72,top,9,2026-03-07T20:53:03.226Z,2026-03-07T20:53:33.634Z,TRUE,FALSE,FALSE,TRUE,0,0,1,2,838357,Enzo Hayashida,/api/v1/people/838357,R,Right,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_RHB,Men_On,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,605142,/api/v1/people/605142,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,6,2026-03-07T20:52:19.598Z,2026-03-07T20:52:27.591Z,TRUE,pitch,9bb9bb74-e946-371e-a8f4-0ad4db909181,6,"In play, no out",NA,NA,NA,NA,FALSE,D,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,D,"In play, no out",2,2,1,NA,NA,3.121,1.575,NA,159.79,182.79,ground_ball,medium,5,104.61,171.86,NA,NA,NA,NA,NA,NA,NA,NA,71,atBat,Single,single,Vitor Ito singles on a ground ball to third baseman Miles Mastrobuoni.,0,0,8,71,top,9,2026-03-07T20:50:43.073Z,2026-03-07T20:52:27.591Z,TRUE,FALSE,FALSE,FALSE,33,2,2,1,672074,Vitor Ito,/api/v1/people/672074,L,Left,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_LHB,Men_On,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,NA,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,93.9,85.6,13,1.31,0.4021,5.8201,31.7221,-17.1466,-9.1265,8.0091,-1.1227,2.0739,3.2947,-136.5221,-7.3114,-1.1636,50.0033,5.9794,-17.1258,40.8,6,24,2199,211,71.8,-34,3,NA,NA,NA,FALSE,17,8.5,-18.1,13.1,15.7,NA,NA,NA,NA,NA,FALSE,TRUE,672074,Vitor Ito,/api/v1/people/672074,NA,NA,NA,NA,NA,NA
788126,2026-03-07,5,2026-03-07T20:51:56.886Z,2026-03-07T20:52:03.572Z,TRUE,pitch,62cab5c9-ee9b-36e1-8937-6145f1c2adcf,5,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,2,1,NA,NA,3.121,1.575,NA,81.69,233.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,atBat,Single,single,Vitor Ito singles on a ground ball to third baseman Miles Mastrobuoni.,0,0,8,71,top,9,2026-03-07T20:50:43.073Z,2026-03-07T20:52:27.591Z,TRUE,FALSE,FALSE,FALSE,33,2,2,1,672074,Vitor Ito,/api/v1/people/672074,L,Left,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_LHB,Men_On,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,NA,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,78.7,72.1,14,1.36,0.4821,5.8796,24.8277,-36.3686,7.7744,-3.2234,0.9264,0.1924,2.8605,-114.4486,-4.7435,-1.3565,50.0035,5.9273,10.1184,15.6,12,24,2664,39,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-51.7,-6.8,-14.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,4,2026-03-07T20:51:40.343Z,2026-03-07T20:51:44.900Z,TRUE,pitch,217ce125-f673-3fcc-8710-167a6bf4dbe6,4,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,1,2,1,NA,NA,3.121,1.575,NA,127.93,163.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,atBat,Single,single,Vitor Ito singles on a ground ball to third baseman Miles Mastrobuoni.,0,0,8,71,top,9,2026-03-07T20:50:43.073Z,2026-03-07T20:52:27.591Z,TRUE,FALSE,FALSE,FALSE,33,2,2,1,672074,Vitor Ito,/api/v1/people/672074,L,Left,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_LHB,Men_On,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,94.6,85.9,1,1.38,0.3995,5.9459,32.8939,-13.238,-3.9961,9.9699,-0.2868,2.7806,3.4475,-137.541,-6.8687,-1.0425,50.006100000000004,6.2232,-7.5934,24,3.6,24,2092,209,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-14.2,16.7,6.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,3,2026-03-07T20:51:18.315Z,2026-03-07T20:51:22.813Z,TRUE,pitch,88a9a765-9a4b-3f71-8f2b-072557829794,3,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,1,2,1,NA,NA,3.121,1.575,NA,91.36,159.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,atBat,Single,single,Vitor Ito singles on a ground ball to third baseman Miles Mastrobuoni.,0,0,8,71,top,9,2026-03-07T20:50:43.073Z,2026-03-07T20:52:27.591Z,TRUE,FALSE,FALSE,FALSE,33,2,2,1,672074,Vitor Ito,/api/v1/people/672074,L,Left,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_LHB,Men_On,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,NA,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,93.4,84.7,3,1.17,0.405,5.958,31.8634,-15.8192,-8.0307,8.8423,0.6727,2.9451,7.0055,-135.6652,-5.8688,-0.9097,50.0016,6.2536,-14.8509,37.2,4.8,24,2143,204,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-16.8,14.8,13,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,2,2026-03-07T20:51:03.748Z,2026-03-07T20:51:07.937Z,TRUE,pitch,3a2b8465-c6a5-3221-9a0a-9cef50c09f26,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,1,1,NA,NA,3.121,1.575,NA,180.95,157.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,atBat,Single,single,Vitor Ito singles on a ground ball to third baseman Miles Mastrobuoni.,0,0,8,71,top,9,2026-03-07T20:50:43.073Z,2026-03-07T20:52:27.591Z,TRUE,FALSE,FALSE,FALSE,33,2,2,1,672074,Vitor Ito,/api/v1/people/672074,L,Left,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_LHB,Men_On,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,NA,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,76.9,69.7,11,1.35,0.4935,5.7855,24.0126,-40.8393,9.4793,-6.9846,-1.6777,3.011,-2.5553,-111.8687,2.1859,-1.7379,50,6.2713,11.7679,15.6,13.2,24,2712,39,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-58.6,-11.5,-16.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,1,2026-03-07T20:50:45.367Z,2026-03-07T20:50:49.218Z,TRUE,pitch,e0261eb7-5a8c-349c-be32-85943a81be16,1,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,0,1,1,NA,NA,3.121,1.575,NA,114.5,146.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,atBat,Single,single,Vitor Ito singles on a ground ball to third baseman Miles Mastrobuoni.,0,0,8,71,top,9,2026-03-07T20:50:43.073Z,2026-03-07T20:52:27.591Z,TRUE,FALSE,FALSE,FALSE,33,2,2,1,672074,Vitor Ito,/api/v1/people/672074,L,Left,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_LHB,Men_On,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.8,84.9,12,1.37,0.403,5.8452,33.1172,-13.3757,-4.4891,10.0761,0.0657,3.4078,4.4915,-136.4783,-5.1104,-1.0269,50.0041,6.2431,-8.3763,26.4,3.6,24,2156,199,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-14.2,17.2,7.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,0,2026-03-07T20:50:34.865Z,2026-03-07T20:50:45.367Z,FALSE,action,NA,NA,Offensive Substitution: Pinch-hitter Vitor Ito replaces Leonardo Reginatto.,Offensive Substitution,0,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,672074,/api/v1/people/672074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,offensive_substitution,NA,11,Pinch Hitter,Hitter,PH,301,71,atBat,Single,single,Vitor Ito singles on a ground ball to third baseman Miles Mastrobuoni.,0,0,8,71,top,9,2026-03-07T20:50:43.073Z,2026-03-07T20:52:27.591Z,TRUE,FALSE,FALSE,FALSE,33,2,2,1,672074,Vitor Ito,/api/v1/people/672074,L,Left,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_LHB,Men_On,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,553891,/api/v1/people/553891,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788126,2026-03-07,8,2026-03-07T20:50:05.865Z,2026-03-07T20:50:14.260Z,TRUE,pitch,ea2b4f74-aded-311e-85f6-376aa6462d60,6,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",2,2,0,NA,NA,3.344,1.688,NA,89.35,194.52,fly_ball,medium,9,171.99,63.93,NA,NA,NA,NA,NA,NA,NA,NA,70,atBat,Flyout,field_out,Lucas Ramirez flies out to right fielder Jac Caglianone.,0,0,8,70,top,9,2026-03-07T20:47:38.651Z,2026-03-07T20:50:14.260Z,TRUE,FALSE,FALSE,TRUE,0,2,2,1,813429,Lucas Ramirez,/api/v1/people/813429,L,Left,668144,Claudio Scotti,/api/v1/people/668144,R,Right,vs_RHP,vs_LHB,Empty,NA,Italy,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,Italy,NA,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,94,85.8,14,1.32,0.4019,5.9996,30.9959,-15.6724,-9.2815,8.7831,0.7254,1.6391,8.1237,-136.4574,-8.6355,-1.0893,50.005,5.9322,-17.4453,42,4.8,24,2307,215,93.4,28,354,NA,NA,NA,TRUE,17,8.5,-17,14.2,15,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
