game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.strikeZoneWidth,pitchData.strikeZoneDepth,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,isBaseRunningPlay,isSubstitution,details.disengagementNum,base,replacedPlayer.id,replacedPlayer.link,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link
788139,2026-03-06,0,2026-03-06T18:25:46.350Z,2026-03-06T18:25:55.855Z,TRUE,pitch,b5bb6f65-4a38-3824-925c-c58b03aa2b24,1,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",0,0,2,NA,NA,3.299,1.665,NA,99.44,186.75,ground_ball,medium,4,138.99,147.91,NA,NA,NA,NA,NA,NA,NA,NA,56,atBat,Groundout,field_out,"Ariel Martinez grounds out, second baseman Leo Jiménez to first baseman Christian Bethancourt.",0,3,1,56,top,8,2026-03-06T18:25:29.738Z,2026-03-06T18:25:55.855Z,TRUE,FALSE,FALSE,TRUE,0,0,0,3,673508,Ariel Martinez,/api/v1/people/673508,R,Right,665789,Kenny Hernandez,/api/v1/people/665789,L,Left,vs_LHP,vs_RHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,Panama,true,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,92.8,86.2,9,1.27,0.4031,6.5681,25.1803,-23.2446,9.135,4.7564,0.4606,1.9271,-6.7353,-135.0946,-5.3943,1.7801,50.0025,5.5503,17.1451,33.6,6,24,2208,128,108.2,0,47,NA,NA,NA,TRUE,17,8.5,-23.5,7.8,-15.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,1,2026-03-06T18:25:09.304Z,2026-03-06T18:25:17.988Z,TRUE,pitch,5042c158-4690-3d73-90a3-fb099ffb2418,2,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",1,0,1,NA,NA,3.217,1.624,NA,106.78,173.6,ground_ball,medium,5,109.32,167.89,NA,NA,NA,NA,NA,NA,NA,NA,55,atBat,Groundout,field_out,"Yoán Moncada grounds out, third baseman Edmundo Sosa to first baseman Christian Bethancourt.",0,3,1,55,top,8,2026-03-06T18:24:46.129Z,2026-03-06T18:25:17.988Z,TRUE,FALSE,FALSE,TRUE,0,1,0,2,660162,Yoán Moncada,/api/v1/people/660162,R,Right,665789,Kenny Hernandez,/api/v1/people/665789,L,Left,vs_LHP,vs_RHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,Panama,true,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,92.5,85.6,5,1.13,0.4051,6.5211,25.8315,-24.9567,9.0783,3.8885,0.2682,2.4141,-6.9338,-134.5623,-3.9805,1.6832,50.0037,5.6552,16.8542,31.2,6,24,2336,128,103.4,-19,9,NA,NA,NA,TRUE,17,8.5,-25.2,6.5,-15.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,0,2026-03-06T18:24:56.908Z,2026-03-06T18:25:02.521Z,TRUE,pitch,f60947ef-52e8-342a-b698-375c1b599b63,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,1,NA,NA,3.217,1.624,NA,94.99,138.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,atBat,Groundout,field_out,"Yoán Moncada grounds out, third baseman Edmundo Sosa to first baseman Christian Bethancourt.",0,3,1,55,top,8,2026-03-06T18:24:46.129Z,2026-03-06T18:25:17.988Z,TRUE,FALSE,FALSE,TRUE,0,1,0,2,660162,Yoán Moncada,/api/v1/people/660162,R,Right,665789,Kenny Hernandez,/api/v1/people/665789,L,Left,vs_LHP,vs_RHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,Panama,false,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,86.1,78.8,12,1.26,0.437,6.5012,25.3017,-28.0577,5.6241,2.5883,0.5775,3.722,-4.9722,-125.3236,0.5515,1.8564,50.0033,5.7906,8.9475,15.6,7.2,24,1397,118,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-31.8,5,-9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,5,2026-03-06T18:24:22.038Z,2026-03-06T18:24:30.067Z,TRUE,pitch,7597c544-1b04-3fb7-8da9-e9c2b08e499b,2,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",0,1,0,NA,NA,2.943,1.485,NA,144.25,154.85,fly_ball,medium,8,99.39,93.93,NA,NA,NA,NA,NA,NA,NA,NA,54,atBat,Flyout,field_out,Roel Santos flies out to center fielder Allen Córdoba.,0,3,1,54,top,8,2026-03-06T18:24:04.360Z,2026-03-06T18:24:30.067Z,TRUE,FALSE,FALSE,TRUE,0,0,1,1,661270,Roel Santos,/api/v1/people/661270,L,Left,665789,Kenny Hernandez,/api/v1/people/665789,L,Left,vs_LHP,vs_LHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,Panama,NA,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,91.6,84.2,1,1.16,0.4102,6.583,26.9557,-21.538,8.6485,5.8826,-0.7149,3.1084,-8.863,-133.2147,-2.8734,1.5218,50.0055,5.7473,15.6437,32.4,6,24,2249,134,87.3,30,272,NA,NA,NA,TRUE,17,8.5,-22.2,10.3,-13.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,4,2026-03-06T18:24:06.226Z,2026-03-06T18:24:10.345Z,TRUE,pitch,00bd9c87-41ed-3012-a798-a24a5de84110,1,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,0,1,0,NA,NA,2.943,1.485,NA,110.44,154.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,atBat,Flyout,field_out,Roel Santos flies out to center fielder Allen Córdoba.,0,3,1,54,top,8,2026-03-06T18:24:04.360Z,2026-03-06T18:24:30.067Z,TRUE,FALSE,FALSE,TRUE,0,0,1,1,661270,Roel Santos,/api/v1/people/661270,L,Left,665789,Kenny Hernandez,/api/v1/people/665789,L,Left,vs_LHP,vs_LHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,Panama,NA,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,91,83.7,2,1.21,0.4129,6.43,26.3203,-25.9685,10.622,3.4782,0.1721,3.111,-8.1153,-132.2952,-1.8584,1.8884,50.006,5.7126,18.9676,33.6,7.2,24,2048,131,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-26.8,6.1,-17.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,0,2026-03-06T18:23:31.819Z,2026-03-06T18:23:31.838Z,FALSE,action,NA,NA,Defensive switch from left field to center field for Allen Córdoba.,Defensive Switch,3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642707,/api/v1/people/642707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,defensive_switch,NA,8,Outfielder,Outfielder,CF,100,54,atBat,Flyout,field_out,Roel Santos flies out to center fielder Allen Córdoba.,0,3,1,54,top,8,2026-03-06T18:24:04.360Z,2026-03-06T18:24:30.067Z,TRUE,FALSE,FALSE,TRUE,0,0,1,1,661270,Roel Santos,/api/v1/people/661270,L,Left,665789,Kenny Hernandez,/api/v1/people/665789,L,Left,vs_LHP,vs_LHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,Panama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,1,2026-03-06T18:23:31.838Z,2026-03-06T18:23:31.839Z,FALSE,action,NA,NA,Jhonny Santos remains in the game as the left fielder.,Defensive Switch,3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,645308,/api/v1/people/645308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,defensive_switch,NA,7,Outfielder,Outfielder,LF,701,54,atBat,Flyout,field_out,Roel Santos flies out to center fielder Allen Córdoba.,0,3,1,54,top,8,2026-03-06T18:24:04.360Z,2026-03-06T18:24:30.067Z,TRUE,FALSE,FALSE,TRUE,0,0,1,1,661270,Roel Santos,/api/v1/people/661270,L,Left,665789,Kenny Hernandez,/api/v1/people/665789,L,Left,vs_LHP,vs_LHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,Panama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,622666,/api/v1/people/622666,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,2,2026-03-06T18:23:31.839Z,2026-03-06T18:23:31.841Z,FALSE,action,NA,NA,Christian Bethancourt remains in the game as the first baseman.,Defensive Switch,3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,542194,/api/v1/people/542194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,defensive_switch,NA,3,First Base,Infielder,1B,901,54,atBat,Flyout,field_out,Roel Santos flies out to center fielder Allen Córdoba.,0,3,1,54,top,8,2026-03-06T18:24:04.360Z,2026-03-06T18:24:30.067Z,TRUE,FALSE,FALSE,TRUE,0,0,1,1,661270,Roel Santos,/api/v1/people/661270,L,Left,665789,Kenny Hernandez,/api/v1/people/665789,L,Left,vs_LHP,vs_LHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,Panama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,690961,/api/v1/people/690961,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,3,2026-03-06T18:23:31.841Z,2026-03-06T18:24:06.226Z,FALSE,action,NA,NA,Pitching Change: Kenny Hernandez replaces Dario Agrazal.,Pitching Substitution,3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665789,/api/v1/people/665789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,54,atBat,Flyout,field_out,Roel Santos flies out to center fielder Allen Córdoba.,0,3,1,54,top,8,2026-03-06T18:24:04.360Z,2026-03-06T18:24:30.067Z,TRUE,FALSE,FALSE,TRUE,0,0,1,1,661270,Roel Santos,/api/v1/people/661270,L,Left,665789,Kenny Hernandez,/api/v1/people/665789,L,Left,vs_LHP,vs_LHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,Panama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,9,2026-03-06T18:21:09.250Z,2026-03-06T18:21:20.513Z,TRUE,pitch,97b3d2ca-b05c-397d-84fb-290c0b859907,5,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",3,1,2,NA,NA,3.51,1.73,NA,145.87,149.82,ground_ball,medium,5,98.33,174.61,NA,NA,NA,NA,NA,NA,NA,NA,53,atBat,Groundout,field_out,"Christian Bethancourt grounds out, third baseman Yoán Moncada to first baseman Ariel Martinez.",0,3,1,53,bottom,7,2026-03-06T18:16:34.599Z,2026-03-06T18:21:20.513Z,TRUE,FALSE,FALSE,TRUE,0,3,1,3,542194,Christian Bethancourt,/api/v1/people/542194,R,Right,628345,Darien Núñez,/api/v1/people/628345,L,Left,vs_LHP,vs_RHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Panama,Cuba,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,96,88.6,1,0.93,0.3901,6.1997,28.4681,-14.3313,4.2043,8.9141,-0.7574,3.2949,-4.0221,-139.8523,-5.3204,0.146,50.0026,6.1457,8.4149,26.4,3.6,24,2388,142,59.6,-55,4,NA,NA,NA,TRUE,17,8.5,-14,15.4,-6.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,7,2026-03-06T18:20:36.572Z,2026-03-06T18:20:41.594Z,TRUE,pitch,336abb90-5793-36a0-9568-31417d183de5,4,Ball In Dirt,NA,NA,NA,NA,FALSE,*B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,*B,Ball In Dirt,3,1,2,NA,NA,3.51,1.73,NA,143.43,254.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,atBat,Groundout,field_out,"Christian Bethancourt grounds out, third baseman Yoán Moncada to first baseman Ariel Martinez.",0,3,1,53,bottom,7,2026-03-06T18:16:34.599Z,2026-03-06T18:21:20.513Z,TRUE,FALSE,FALSE,TRUE,0,3,1,3,542194,Christian Bethancourt,/api/v1/people/542194,R,Right,628345,Darien Núñez,/api/v1/people/628345,L,Left,vs_LHP,vs_RHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Panama,Cuba,NA,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,79.1,72.8,13,0.91,0.4779,6.3761,22.1586,-23.0479,9.0448,6.8688,-0.6933,-0.5877,-4.8959,-114.8122,-9.4793,0.2966,50.004,5.854,12.0211,24,8.4,24,1793,129,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-34,10.2,-15.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,5,2026-03-06T18:20:00.289Z,2026-03-06T18:20:04.136Z,TRUE,pitch,933455d3-3dd7-3c22-9445-2215250bcd6c,3,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,2,1,2,NA,NA,3.51,1.73,NA,93.05,151.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,atBat,Groundout,field_out,"Christian Bethancourt grounds out, third baseman Yoán Moncada to first baseman Ariel Martinez.",0,3,1,53,bottom,7,2026-03-06T18:16:34.599Z,2026-03-06T18:21:20.513Z,TRUE,FALSE,FALSE,TRUE,0,3,1,3,542194,Christian Bethancourt,/api/v1/people/542194,R,Right,628345,Darien Núñez,/api/v1/people/628345,L,Left,vs_LHP,vs_RHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Panama,Cuba,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.3,87.5,3,0.93,0.3942,6.1462,29.8467,-12.2112,4.9507,10.1987,0.6283,3.223,-0.6744,-138.7252,-5.833,0.2306,50.0004,6.1605,9.6865,34.8,3.6,24,2302,143,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-12.5,17.5,-8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,4,2026-03-06T18:19:44.609Z,2026-03-06T18:19:49.544Z,TRUE,pitch,266ae134-6f16-3a91-88ab-07e51f9511fe,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,0,2,NA,NA,3.51,1.73,NA,157.19,183.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,atBat,Groundout,field_out,"Christian Bethancourt grounds out, third baseman Yoán Moncada to first baseman Ariel Martinez.",0,3,1,53,bottom,7,2026-03-06T18:16:34.599Z,2026-03-06T18:21:20.513Z,TRUE,FALSE,FALSE,TRUE,0,3,1,3,542194,Christian Bethancourt,/api/v1/people/542194,R,Right,628345,Darien Núñez,/api/v1/people/628345,L,Left,vs_LHP,vs_RHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Panama,Cuba,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.1,87.4,13,0.93,0.3954,6.3339,29.4897,-11.7915,3.718,10.4747,-1.0543,2.0609,-4.4846,-138.2864,-8.7456,0.1018,50,6.046,7.2333,25.2,3.6,24,2284,145,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-12.7,17.4,-5.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,0,2026-03-06T18:16:37.502Z,2026-03-06T18:16:41.210Z,TRUE,pitch,48b9929c-bada-361d-a55d-96fe7cf21d9a,1,Ball In Dirt,NA,NA,NA,NA,FALSE,*B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,*B,Ball In Dirt,1,0,2,NA,NA,3.166,1.598,NA,72.18,225.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,atBat,Groundout,field_out,"Christian Bethancourt grounds out, third baseman Yoán Moncada to first baseman Ariel Martinez.",0,3,1,53,bottom,7,2026-03-06T18:16:34.599Z,2026-03-06T18:21:20.513Z,TRUE,FALSE,FALSE,TRUE,0,3,1,3,542194,Christian Bethancourt,/api/v1/people/542194,R,Right,628345,Darien Núñez,/api/v1/people/628345,L,Left,vs_LHP,vs_RHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Panama,Cuba,NA,NA,"rgba(152, 0, 101, 1.0)",FC,Cutter,88,82,14,1.35,0.4265,6.6625,23.7417,-28.1658,2.2747,2.3914,1.1759,0.4974,6.4522,-127.9075,-7.818,-1.6641,50.0028,5.7692,3.8074,9.6,7.2,24,2011,170,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-32.2,3,-5.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,1,2026-03-06T18:16:54.123Z,2026-03-06T18:18:12.828Z,FALSE,action,NA,NA,Mound Visit.,Mound Visit,3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mound_visit,NA,NA,NA,NA,NA,NA,53,atBat,Groundout,field_out,"Christian Bethancourt grounds out, third baseman Yoán Moncada to first baseman Ariel Martinez.",0,3,1,53,bottom,7,2026-03-06T18:16:34.599Z,2026-03-06T18:21:20.513Z,TRUE,FALSE,FALSE,TRUE,0,3,1,3,542194,Christian Bethancourt,/api/v1/people/542194,R,Right,628345,Darien Núñez,/api/v1/people/628345,L,Left,vs_LHP,vs_RHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Panama,Cuba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,2,2026-03-06T18:18:12.828Z,2026-03-06T18:19:33.271Z,FALSE,action,NA,NA,Pitching Change: Darien Núñez replaces Emmanuel Chapman.,Pitching Substitution,3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,628345,/api/v1/people/628345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,53,atBat,Groundout,field_out,"Christian Bethancourt grounds out, third baseman Yoán Moncada to first baseman Ariel Martinez.",0,3,1,53,bottom,7,2026-03-06T18:16:34.599Z,2026-03-06T18:21:20.513Z,TRUE,FALSE,FALSE,TRUE,0,3,1,3,542194,Christian Bethancourt,/api/v1/people/542194,R,Right,628345,Darien Núñez,/api/v1/people/628345,L,Left,vs_LHP,vs_RHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Panama,Cuba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788139,2026-03-06,3,2026-03-06T18:19:33.271Z,2026-03-06T18:19:44.609Z,FALSE,action,NA,NA,Offensive Substitution: Pinch-hitter Christian Bethancourt replaces Enrique Bradfield Jr.,Offensive Substitution,3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,542194,/api/v1/people/542194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,offensive_substitution,NA,11,Pinch Hitter,Hitter,PH,901,53,atBat,Groundout,field_out,"Christian Bethancourt grounds out, third baseman Yoán Moncada to first baseman Ariel Martinez.",0,3,1,53,bottom,7,2026-03-06T18:16:34.599Z,2026-03-06T18:21:20.513Z,TRUE,FALSE,FALSE,TRUE,0,3,1,3,542194,Christian Bethancourt,/api/v1/people/542194,R,Right,628345,Darien Núñez,/api/v1/people/628345,L,Left,vs_LHP,vs_RHB,Empty,NA,Panama,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Cuba,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Panama,Cuba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,690961,/api/v1/people/690961,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
